HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
123292,"21-30","w",12,"123","Zwergpinscher",,,,"K",2012,"m","schwarz"
123295,"21-30","w",11,"119","Französische Bulldogge",,,,"K",2012,"w","schwarz/braun/rot"
123315,"21-30","w",6,"63","Französische Bulldogge",,,,"K",2011,"w","beige/schwarz"
123326,"31-40","w",6,"63","Parson Terrier",,,,"K",2012,"m","tricolor"
123329,"51-60","w",11,"111","Zwergpudel",,,,"K",2009,"m","apricot"
123342,"51-60","w",6,"61","Berner Sennenhund",,,,"I",2012,"m","tricolor"
123351,"81-90","w",10,"101","Französische Bulldogge",,,,"K",2011,"w","schwarz/weiss"
123384,"31-40","w",3,"31","Mischling klein",,,,"K",2014,"m","hellbraun/weiss"
123402,"31-40","w",2,"21","Prager Rattler",,,,"K",2014,"m","schwarz/braun"
123407,"31-40","w",7,"74","Englische Bulldogge",,,,"I",2013,"m","braun/weiss"
123411,"31-40","w",7,"74","Sloughi","Mischling",,,"I",2013,"w","braun"
123412,"41-50","m",6,"61","Border Collie",,,,"I",2007,"m","schwarz/weiss"
123423,"71-80","m",6,"63","Berner Sennenhund",,,,"I",2009,"m","tricolor"
123432,"21-30","w",6,"63","Chihuahua",,,,"K",2008,"m","schwarz/weiss"
123432,"21-30","w",6,"63","Deutscher Boxer",,,,"I",2014,"m","gestromt"
123432,"21-30","w",6,"63","Kleinspitz",,,,"K",2011,"w","weiss"
123432,"21-30","w",6,"63","Mischling klein",,,,"K",2014,"w","schwarz/braun"
123452,"51-60","w",9,"91","Mischling gross",,,,"I",2014,"w","hellbraun"
123455,"41-50","w",9,"91","Parson Jack Russell Terrier",,,,"K",2001,"m","weiss"
123455,"41-50","w",9,"91","Parson Jack Russell Terrier",,,,"K",2011,"m","weiss/schwarz"
123457,"61-70","w",9,"92","Shih Tzu",,,,"K",2007,"w","schwarz/weiss"
123470,"41-50","w",4,"44","Pinscher",,,,"K",2011,"w","schwarz/braun"
123471,"41-50","w",12,"121","Mischling klein",,,,"K",2012,"m","schwarz/braun"
123479,"31-40","m",9,"92","Border Collie",,"Rhodesian Ridgeback",,"I",2011,"m","braun/weiss"
123484,"61-70","m",12,"123","Labrador Retriever",,,,"I",2013,"m","creme"
123492,"31-40","w",6,"61","Chihuahua",,,,"K",2006,"w","schwarz/weiss"
123492,"31-40","w",6,"61","Deutscher Schäfer",,,,"I",2007,"w","gelb/schwarz"
123495,"31-40","w",11,"115","Chihuahua",,,,"K",2011,"m","weiss"
123498,"31-40","w",1,"13","Pekingese","Mischling",,,"K",2011,"w","goldbraun"
123501,"51-60","m",12,"121","American Cocker Spaniel",,,,"K",2011,"m","schwarz/weiss"
123508,"41-50","w",3,"31","Yorkshire Terrier",,"Zwergdackel",,"K",2014,"m","schwarz/braun"
123511,"31-40","w",5,"51","Chihuahua",,,,"K",2011,"w","tricolor"
123518,"41-50","w",2,"21","Havaneser",,,,"K",2014,"w","golden"
123521,"41-50","w",10,"102","Mischling gross",,,,"I",2011,"w","schwarz/weiss"
123522,"51-60","w",7,"72","Berner Sennenhund",,,,"I",2014,"m","tricolor"
123526,"51-60","m",5,"52","Zwergschnauzer",,,,"K",2014,"m","schwarz/silber"
123548,"71-80","w",3,"33","Deutscher Schäfer",,,,"I",2007,"w","schwarz/braun"
123559,"61-70","m",2,"24","Golden Retriever",,,,"I",2014,"w","golden"
123564,"41-50","w",6,"63","Malteser",,,,"K",2014,"m","weiss"
123588,"71-80","w",11,"119","Grosspudel",,,,"I",2014,"m","schwarz"
123590,"51-60","m",9,"92","Zwergpinscher",,,,"K",2014,"m","schwarz/braun"
123591,"41-50","w",11,"115","Islandhund",,,,"K",2009,"m","creme"
123594,"21-30","w",11,"111","Pinscher",,,,"K",2014,"w","schwarz/braun"
123597,"21-30","w",4,"42","Mops",,,,"K",2012,"m","beige"
123606,"41-50","w",11,"115","Bolonka Zwetna",,,,"K",2014,"m","schwarz/weiss"
123607,"51-60","m",11,"119","Labrador Retriever",,"Schäfer",,"I",2014,"w","schwarz"
123616,"31-40","w",7,"71","Border Collie",,,,"I",2015,"m","schwarz/weiss"
123616,"31-40","w",7,"71","Border Collie",,,,"I",2014,"w","tricolor"
123616,"31-40","w",7,"71","Border Collie",,,,"I",2007,"w","schwarz/weiss"
123617,"51-60","m",8,"83","Bayerischer Gebirgsschweisshund",,,,"I",2014,"w","rot/braun"
123619,"71-80","w",11,"115","Berner Sennenhund",,,,"I",2014,"m","tricolor"
123620,"51-60","w",7,"74","Nova Scotia Duck Tolling Retriever",,,,"I",2014,"m","rot/weiss"
123633,"41-50","w",9,"91","Vizsla",,,,"I",2013,"w","rot"
123636,"31-40","m",3,"33","Terrier",,,,"K",2011,"w","blondfarben"
123637,"11-20","w",9,"92","Mischling gross",,,,"I",2012,"m","braun"
123649,"71-80","m",5,"52","Mischling klein",,,,"K",2008,"w","schwarz/braun/weiss"
123657,"31-40","w",8,"81","Parson Russell Terrier",,,,"K",2016,"m","tricolor"
123680,"41-50","w",4,"44","Rehpinscher",,"Chihuahua",,"K",2012,"m","hellbraun"
123682,"51-60","w",11,"111","Labrador Retriever",,,,"I",2005,"m","schwarz"
123688,"51-60","w",6,"61","Mischling gross",,,,"I",2013,"w","tricolor"
123697,"51-60","w",12,"122","Landseer",,,,"I",2014,"m","weiss/schwarz"
123700,"41-50","m",7,"74","Japan Chin",,,,"K",2011,"m","schwarz/weiss"
123703,"51-60","w",7,"72","Foxterrier",,,,"K",2012,"m","tricolor"
123706,"31-40","w",2,"21","Magyar Viszla",,,,"I",2014,"m","braun"
123707,"51-60","w",7,"73","Mischling klein",,,,"K",2011,"m","beige"
123716,"41-50","m",11,"119","Labrador Retriever",,"Berner Sennenhund",,"I",2014,"m","schwarz"
123717,"51-60","w",7,"72","Neufundländer",,,,"I",2012,"w","schwarz"
123730,"31-40","m",12,"122","Golden Retriever",,,,"I",2006,"w","golden"
123731,"51-60","w",3,"31","Jack Russel Terrier",,,,"K",2009,"w","schwarz/weiss"
123734,"51-60","w",7,"72","Goldendoodle",,,,"I",2014,"m","schwarz"
123735,"61-70","w",2,"21","Jack Russel Terrier",,,,"K",2014,"w","tricolor"
123754,"21-30","m",10,"102","Boxer",,,,"I",2012,"m","gestromt"
123765,"41-50","m",12,"123","Rottweiler",,,,"I",2010,"w","schwarz/braun"
123783,"51-60","m",9,"91","Mischling klein",,,,"K",2014,"m","weiss/braun"
123784,"31-40","w",10,"102","Mops",,,,"K",2010,"m","beige/schwarz"
123792,"41-50","m",1,"13","Labrador Retriever","Mischling",,,"I",2014,"w","weiss/gelb"
123808,"51-60","m",4,"42","Deutsche Dogge",,,,"I",2014,"w","schwarz"
123814,"61-70","w",9,"92","Mischling klein",,,,"K",2014,"w","braun"
123816,"31-40","w",9,"91","Terrier","Mischling",,,"K",2014,"w","beige"
123832,"21-30","w",11,"115","Chihuahua",,,,"K",2013,"m","weiss/braun"
123833,"41-50","m",12,"122","Jack Russel Terrier",,,,"K",2014,"m","tricolor"
123834,"31-40","w",11,"111","Continental Bulldog",,,,"I",2014,"m","schwarz/weiss"
123871,"41-50","w",7,"74","Dachshund",,,,"K",2007,"m","schwarz"
123871,"41-50","w",7,"74","Dachshund",,,,"K",2006,"w","schwarz"
123921,"21-30","w",3,"34","Chihuahua",,,,"K",2014,"w","tricolor"
123922,"61-70","w",4,"42","Malteser",,,,"K",2014,"w","weiss"
123926,"41-50","w",11,"111","Zwergpinscher",,,,"K",2009,"m","schwarz/braun"
123935,"21-30","w",9,"92","Mops",,,,"K",2014,"m","beige"
123936,"51-60","w",3,"34","Chihuahua",,,,"K",2014,"w","weiss/braun"
123943,"31-40","m",1,"11","Yorkshire Terrier",,,,"K",2012,"m","schwarz/braun"
123944,"51-60","m",6,"61","Goldendoodle",,"Labradoodle",,"I",2014,"w","beige"
123945,"41-50","m",9,"92","Schäfer","Mischling",,,"I",2009,"w","schwarz/gelb"
123945,"41-50","m",9,"92","Mischling klein",,,,"K",2009,"w","grau/braun/schwarz"
123946,"31-40","w",11,"119","Zwergspitz",,,,"K",2014,"w","braun"
123960,"31-40","m",9,"92","Shiba Inu",,,,"K",2014,"m","rot"
123968,"41-50","m",2,"21","Chihuahua",,,,"K",2014,"w","blue"
123971,"21-30","m",12,"123","Parson Jack Russell Terrier",,"Labrador Retriever",,"I",2016,"w","weiss/schwarz"
123981,"31-40","w",9,"92","Akita Inu",,,,"I",2014,"m","rot/weiss"
123982,"41-50","m",6,"61","Labrador Retriever",,,,"I",2005,"m","schwarz"
123983,"21-30","w",8,"83","Französische Bulldogge",,,,"K",2014,"w","schwarz gestromt"
123984,"41-50","w",3,"34","Belgischer Schäfer",,"Groenendael",,"I",2013,"m","schwarz"
123985,"61-70","w",4,"42","Malteser",,,,"K",2014,"w","weiss"
123986,"21-30","m",9,"92","Border Terrier",,,,"K",2014,"w","hellbraun"
124036,"41-50","w",3,"31","Mittelpudel",,,,"K",2014,"w","schwarz"
124080,"31-40","w",3,"31","Golden Retriever",,,,"I",2014,"m","beige"
124137,"41-50","m",3,"34","Mischling klein",,,,"K",2014,"m","schwarz"
124139,"31-40","w",3,"31","Samojede",,,,"I",2014,"m","weiss"
124170,"51-60","w",12,"123","Yorkshire Terrier",,,,"K",2009,"m","schwarz/braun"
124241,"41-50","m",12,"123","Chihuahua",,,,"K",2011,"w","weiss"
124241,"41-50","m",12,"123","Chihuahua",,,,"K",2012,"w","schwarz/braun"
124242,"31-40","w",2,"24","Beagle","Mischling",,,"K",2017,"w","beige"
124242,"31-40","w",2,"24","Dachshund",,,,"K",2012,"w","braun"
124243,"21-30","m",12,"123","Französische Bulldogge",,,,"K",2012,"m","dunkel gestromt"
124251,"31-40","m",11,"111","Mischling klein",,,,"K",2007,"w","gelb"
124254,"31-40","m",1,"12","Labrador Retriever",,,,"I",2009,"m","schwarz"
124259,"31-40","m",12,"121","Mops",,,,"K",2014,"m","beige"
124266,"41-50","w",2,"24","Canaan Dog","Mischling",,,"I",2011,"w","weiss/braun"
124268,"51-60","w",1,"11","Zwergspitz",,,,"K",2014,"m","beige"
124332,"21-30","w",11,"111","Französische Bulldogge",,,,"K",2014,"m","braun"
124336,"31-40","w",11,"111","Cocker Spaniel",,,,"K",2010,"w","rot"
124346,"31-40","w",11,"115","Labrador Retriever",,,,"I",2014,"w","schwarz"
124359,"31-40","w",2,"24","Podenco",,,,"I",2007,"w","hellbraun"
124359,"31-40","w",2,"24","Chihuahua",,,,"K",2009,"m","weiss/beige"
124374,"21-30","w",11,"111","Chihuahua",,,,"K",2014,"m","red merle"
124376,"41-50","w",11,"119","Mops",,,,"K",2014,"m","schwarz"
124380,"21-30","m",9,"92","Rhodesian Ridgeback",,,,"I",2014,"w","red-wheaten"
124381,"51-60","w",8,"83","Berner Sennenhund",,,,"I",2014,"w","schwarz/braun/weiss"
124383,"31-40","w",4,"42","Malteser",,,,"K",2014,"w","weiss/creme"
124385,"31-40","w",11,"119","Rhodesian Ridgeback",,"Vizsla",,"I",2014,"w","braun/weiss"
124394,"51-60","m",11,"111","Ratero","Mischling",,,"K",2011,"w","braun"
124397,"31-40","w",9,"92","Appenzeller",,"Jack Russel Terrier",,"I",2013,"w","rot/weiss"
124402,"71-80","w",6,"61","Mischling klein",,,,"K",2012,"w","beige/schwarz"
124403,"51-60","w",7,"72","Mischling gross",,,,"I",2011,"w","beige/rot"
124417,"51-60","w",3,"33","Flat Coated Retriever",,,,"I",2016,"w","schwarz"
124417,"51-60","w",3,"33","Golden Retriever",,,,"I",2014,"m","golden"
124426,"31-40","w",3,"33","Zwergspitz",,"Pomeranian",,"K",2012,"w","schwarz/weiss"
124428,"21-30","w",4,"44","Beagle",,"Mops",,"K",2013,"m","beige"
124430,"31-40","m",7,"74","Zwergdackel",,,,"K",2010,"m","schwarz"
124434,"61-70","w",12,"123","Altdeutscher Schäfer",,,,"I",2014,"w","schwarz/gelb"
124435,"41-50","w",10,"101","Jack Russel Terrier",,,,"K",2009,"m","hellbraun"
124446,"31-40","w",10,"101","Podenco",,,,"I",2009,"w","tricolor"
124467,"51-60","w",3,"34","Chihuahua",,,,"K",2013,"w","braun/beige"
124472,"21-30","w",11,"115","Chihuahua",,,,"K",2013,"m","schwarz/weiss"
124476,"31-40","m",10,"101","Labrador Retriever",,,,"I",2014,"m","grau"
124479,"41-50","w",10,"102","Grosspudel",,,,"I",2013,"w","silber"
124481,"31-40","m",10,"101","Labrador Retriever",,,,"I",2010,"m","schwarz"
124493,"21-30","m",6,"61","Rottweiler",,,,"I",2011,"w","schwarz/braun"
124497,"21-30","w",3,"34","Chihuahua",,,,"K",2011,"m","braun"
124507,"41-50","m",3,"33","Zwergpinscher",,"Rehpinscher",,"K",2011,"m","braun"
124509,"31-40","w",12,"123","Spitz",,,,"K",2011,"m","beige"
124510,"41-50","w",8,"82","Mops",,,,"K",2007,"w","beige"
124511,"41-50","w",7,"71","Pudel",,,,"K",2011,"w","tricolor"
124512,"51-60","m",10,"101","Französische Bulldogge",,,,"K",2006,"w","schwarz gestromt"
124520,"31-40","w",9,"92","Chihuahua",,,,"K",2007,"w","schwarz/braun"
124531,"51-60","w",11,"119","Dalmatiner",,,,"I",2014,"w","weiss/braun"
124535,"21-30","w",11,"111","Collie",,,,"I",2012,"w","gold/sable"
124537,"31-40","w",12,"122","Yorkshire Terrier",,,,"K",2014,"m","black/tan"
124543,"41-50","w",9,"91","Schäfer",,,,"I",2010,"w","weiss"
124543,"41-50","w",9,"91","Schäfer",,,,"I",2016,"m","weiss"
124545,"71-80","w",11,"119","Dackel","Mischling",,,"K",2007,"m","rotbraun/weiss"
124549,"71-80","m",5,"52","English Setter",,,,"I",2008,"w","schwarz/weiss"
124562,"31-40","w",11,"115","Labrador Retriever",,,,"I",2014,"w","schwarz"
124569,"31-40","w",3,"34","Französische Bulldogge",,,,"K",2011,"w","braun"
124585,"51-60","w",11,"111","Deutscher Schäfer",,,,"I",2013,"m","braun/schwarz"
124587,"51-60","w",2,"21","Mischling klein",,,,"K",2012,"m","braun"
124591,"31-40","w",9,"92","Russkiy Toy",,,,"K",2011,"w","rot"
124593,"41-50","w",2,"23","Pudel",,"Chihuahua",,"K",2011,"m","silber"
124594,"41-50","m",4,"42","Bolonka Zwetna","Mischling",,,"K",2013,"m","grau/schwarz"
124595,"81-90","w",11,"111","Mischling klein",,,,"K",2013,"w","beige"
124618,"31-40","m",11,"115","Mischling klein",,,,"K",2011,"w","braun"
124628,"31-40","w",8,"81","Pointer","Mischling",,,"I",2011,"w","braun"
124633,"41-50","w",2,"21","Französische Bulldogge",,,,"K",2010,"w","weiss/schwarz"
124636,"41-50","w",7,"74","Mischling klein",,,,"K",2010,"w","schwarz/weiss"
124637,"71-80","w",3,"31","Chihuahua",,,,"K",2011,"m","weiss/beige"
124645,"51-60","w",3,"33","Mischling klein",,,,"K",2014,"w","braun"
124647,"31-40","w",5,"52","Labrador Retriever","Mischling",,,"I",2014,"m","schwarz"
124648,"41-50","w",5,"51","Pudel","Mischling",,,"K",2011,"m","apricot"
124649,"61-70","w",10,"101","Dackel",,,,"K",2004,"w","braun"
124649,"61-70","w",10,"101","Dackel",,,,"K",2007,"w","saufarben"
124651,"21-30","w",3,"34","Schäfer",,"Entlebucher Sennenhund",,"I",2005,"m","tricolor"
124652,"31-40","w",8,"82","Schnauzer","Mischling",,,"I",2012,"w","schwarz"
124665,"21-30","m",10,"101","Mischling klein",,,,"K",2014,"m","braun/weiss"
124668,"51-60","m",11,"111","Jack Russel Terrier",,,,"K",2006,"w","weiss/beige"
124671,"61-70","w",3,"33","Malteser",,,,"K",2010,"w","weiss/schwarz"
124671,"61-70","w",3,"33","Malteser",,,,"K",2015,"w","weiss"
124672,"41-50","w",9,"91","Malteser",,,,"K",2014,"m","weiss"
124673,"41-50","m",10,"101","Dackel",,,,"K",2011,"w","braun"
124674,"31-40","w",11,"111","Podenco","Mischling",,,"I",2005,"m","braun/weiss"
124675,"31-40","w",2,"24","Cocker Spaniel",,,,"K",2005,"w","schwarz"
124693,"61-70","m",3,"33","Berner Sennenhund",,,,"I",2014,"m","tricolor"
124694,"41-50","w",11,"115","Jack Russel Terrier",,,,"K",2010,"w","weiss"
124702,"21-30","w",11,"111","Zwergspitz",,,,"K",2014,"m","weiss"
124707,"31-40","w",11,"119","Mischling klein",,,,"K",2010,"w","beige"
124729,"61-70","m",3,"31","Border Collie","Mischling",,,"I",2010,"m","schwarz/weiss"
124733,"31-40","m",10,"101","Mops",,,,"K",2009,"m","beige"
124735,"71-80","w",7,"71","Norwich Terrier",,,,"K",2006,"m","beige/rot"
124737,"61-70","w",6,"63","Irish Soft Coated Wheaten Terrier",,,,"I",2009,"m","weizen"
124749,"31-40","w",9,"92","Yorkshire Terrier",,"Malteser",,"K",2010,"m","weiss"
124757,"31-40","w",10,"101","Mops",,,,"K",2010,"w","beige"
124759,"31-40","m",9,"92","Mischling gross",,,,"I",2011,"m","schwarz/weiss"
124764,"51-60","w",8,"82","Labradoodle",,,,"I",2014,"w","apricot"
124766,"31-40","m",4,"44","Mops",,,,"K",2010,"m","beige"
124767,"41-50","m",5,"51","Dackel",,"Beagle",,"K",2012,"w","weiss/braun"
124770,"21-30","m",9,"91","Yorkshire Terrier",,,,"K",2010,"m","schwarz/braun"
124778,"41-50","m",8,"83","Malinois",,,,"I",2016,"m","beige"
124783,"51-60","m",3,"34","Chihuahua",,,,"K",2009,"m","beige"
124784,"31-40","m",10,"101","Yorkshire Terrier",,,,"K",2012,"m","schwarz/braun"
124786,"51-60","m",10,"101","Mischling klein",,,,"K",2010,"m","schwarz/braun"
124789,"51-60","m",9,"92","Shih Tzu",,"Chihuahua",,"K",2010,"w","weiss/rot"
124790,"51-60","w",10,"101","Mischling gross",,,,"I",2014,"w","braun/schwarz"
124791,"41-50","m",1,"11","Galgo Español",,,,"I",2008,"w","beige"
124792,"31-40","w",12,"122","Chihuahua",,,,"K",2017,"w","weiss/schwarz"
124798,"41-50","m",9,"92","Mischling klein",,,,"K",2014,"w","schwarz/braun"
124800,"51-60","w",7,"74","Mischling klein",,,,"K",2014,"m","schwarz"
124809,"51-60","m",3,"33","Chihuahua",,,,"K",2010,"w","braun"
124811,"41-50","w",2,"24","Mischling klein",,,,"K",2007,"m","weiss/braun"
124835,"51-60","w",6,"63","West Highland White Terrier",,"Malteser",,"K",2009,"w","creme"
124850,"21-30","w",11,"119","Chihuahua",,,,"K",2014,"m","creme"
124850,"21-30","w",11,"119","Chihuahua",,,,"K",2017,"m","mehrfarbig"
124852,"51-60","w",12,"122","Pekingese",,,,"K",2010,"w","braun"
124856,"31-40","w",12,"122","Australian Shepherd",,,,"I",2014,"m","tricolor"
124893,"21-30","w",10,"101","Samojede",,,,"I",2014,"m","weiss"
124910,"41-50","w",8,"81","Malteser",,,,"K",2004,"m","weiss"
124911,"21-30","w",9,"91","Französische Bulldogge",,,,"K",2013,"w","rot"
124913,"41-50","w",11,"115","Spitz","Mischling",,,"K",1996,"m","saufarben"
124928,"41-50","m",9,"92","Chihuahua",,,,"K",2010,"m","weiss"
124929,"51-60","w",7,"74","Mischling klein",,,,"K",2004,"w","schwarz/braun"
124932,"61-70","m",11,"115","Pekingese","Mischling",,,"K",2010,"m","braun"
124933,"41-50","m",12,"121","Chihuahua",,,,"K",2010,"w","weiss/braun"
124934,"21-30","w",12,"122","Französische Bulldogge",,,,"K",2011,"m","schwarz/weiss"
124936,"21-30","w",12,"123","Chihuahua",,,,"K",2014,"m","schwarz/braun"
124939,"31-40","w",4,"44","Mischling klein",,,,"K",2010,"m","schwarz"
124941,"61-70","m",2,"21","Gordon Setter",,,,"I",2008,"w","schwarz/braun"
124985,"41-50","m",9,"92","Thai Ridgeback",,,,"I",2011,"m","schwarz"
124992,"41-50","w",11,"115","Border Terrier",,"Patterdale Terrier",,"K",2010,"w","schwarz"
124995,"41-50","w",5,"51","Bichon frisé",,,,"K",2014,"w","weiss"
125021,"21-30","w",5,"52","Bolonka Zwetna",,,,"K",2010,"m","grau/schwarz"
125023,"31-40","m",11,"111","Zwergpinscher",,"Rehpinscher",,"K",2010,"m","schwarz/braun"
125025,"21-30","w",10,"101","Chihuahua",,,,"K",2010,"m","braun"
125030,"41-50","m",9,"91","Chihuahua",,,,"K",2014,"w","weiss/schwarz"
125032,"21-30","m",6,"61","Jack Russel Terrier",,,,"K",2014,"w","tricolor"
125033,"51-60","m",8,"81","Mischling klein",,,,"K",2011,"w","schwarz"
125058,"21-30","w",2,"23","Französische Bulldogge",,,,"K",2014,"m","weiss gestromt"
125064,"31-40","w",9,"91","Labrador Retriever",,,,"I",2010,"w","schwarz"
125074,"31-40","w",2,"21","Jack Russel Terrier","Mischling",,,"K",2012,"w","weiss/braun"
125106,"21-30","w",11,"111","Yorkshire Terrier",,,,"K",2009,"w","schwarz/braun"
125109,"41-50","w",9,"92","Mischling klein",,,,"K",2016,"w","weiss"
125109,"41-50","w",9,"92","Zwergspitz",,,,"K",2014,"m","hellbraun"
125110,"21-30","w",11,"119","Chihuahua",,,,"K",2014,"w","black/tan"
125114,"21-30","w",10,"101","Pinscher",,,,"K",2013,"m","hellbraun"
125119,"21-30","w",10,"101","Tibet Terrier",,,,"K",2014,"m","zobel"
125121,"41-50","m",7,"73","Pomeranian",,"Zwergspitz",,"K",2014,"m","black/tan"
125130,"31-40","w",3,"31","Zwergspitz",,,,"K",2015,"m","braun/rot"
125130,"31-40","w",3,"31","Zwergspitz",,,,"K",2014,"m","hellbraun"
125168,"41-50","w",6,"61","Kooiker",,,,"K",2014,"m","weiss/orange"
125170,"71-80","w",11,"119","Mischling gross",,,,"I",2008,"m","schwarz"
125172,"71-80","w",11,"111","Zwergpudel",,,,"K",2006,"m","schwarz"
125182,"31-40","w",11,"119","Chihuahua",,,,"K",2011,"w","beige"
125183,"31-40","m",8,"82","Malteser",,,,"K",2009,"w","weiss"
125196,"31-40","m",9,"92","Chihuahua",,,,"K",2010,"m","braun"
125210,"51-60","w",11,"111","Golden Retriever",,,,"I",2016,"m","weiss/braun"
125225,"31-40","w",11,"115","Chihuahua",,,,"K",2009,"w","tricolor"
125225,"31-40","w",11,"115","Shih Tzu",,,,"K",2010,"m","tricolor"
125227,"21-30","w",3,"34","Mischling klein",,,,"K",2014,"w","tricolor"
125249,"31-40","w",4,"42","Cavalier King Charles Spaniel",,,,"K",2008,"w","braun/weiss"
125258,"51-60","w",6,"63","Australian Cattle Dog",,,,"I",2010,"m","grau/schwarz"
125261,"41-50","w",11,"111","Malteser",,,,"K",2014,"w","weiss"
125262,"41-50","w",8,"83","Bichon",,"Pudel",,"K",2010,"m","schwarz/weiss"
125273,"41-50","w",6,"61","Golden Retriever","Mischling",,,"I",2009,"w","schwarz/weiss"
125277,"61-70","w",7,"72","Malteser",,"Havaneser",,"K",2014,"m","schwarz/weiss"
125279,"21-30","w",1,"11","Bichon",,"Yorkshire Terrier",,"K",2007,"m","tricolor"
125294,"21-30","w",12,"123","Labrador Retriever",,,,"I",2014,"w","schwarz"
125305,"21-30","w",3,"33","Shiba Inu",,,,"K",2011,"m","hellbraun"
125309,"21-30","w",8,"81","Yorkshire Terrier",,,,"K",2014,"m","steelblue"
125311,"31-40","w",12,"122","Bolonka Zwetna",,,,"K",2014,"m","schwarz/braun"
125326,"21-30","w",3,"31","Chihuahua",,,,"K",2014,"w","braun"
125328,"31-40","m",3,"31","Jack Russel Terrier",,,,"K",2014,"w","tricolor"
125328,"31-40","m",3,"31","Jack Russel Terrier",,,,"K",2010,"m","weiss"
125329,"31-40","w",6,"63","Mischling klein",,,,"K",2012,"w","beige"
125330,"41-50","w",10,"101","Malteser",,,,"K",2014,"w","weiss"
125332,"41-50","m",5,"51","Chihuahua",,,,"K",2014,"w","weiss/beige"
125334,"41-50","m",9,"92","Golden Retriever",,,,"I",2014,"w","blondfarben"
125338,"31-40","w",4,"44","Chihuahua",,,,"K",2014,"m","beige/weiss"
125339,"21-30","w",11,"111","Chihuahua",,,,"K",2014,"m","weiss/beige"
125342,"21-30","w",12,"121","Toypudel",,,,"K",2014,"m","apricot"
125347,"21-30","w",6,"61","Yorkshire Terrier",,,,"K",2014,"m","schwarz/braun/weiss"
125348,"41-50","m",4,"42","Malteser",,,,"K",2014,"w","weiss"
125350,"41-50","m",8,"83","Pekingese",,,,"K",2014,"m","weiss"
125358,"21-30","w",9,"92","Deutscher Schäfer","Mischling",,,"I",2014,"w","braun"
125364,"31-40","w",11,"111","Berger des Pyrenées",,"Malinois",,"I",2010,"m","dunkelbraun"
125370,"31-40","w",11,"119","Malteser",,,,"K",2006,"w","weiss"
125370,"31-40","w",11,"119","Malteser",,,,"K",2007,"w","weiss"
125372,"31-40","m",9,"92","Rauhaar Dackel",,,,"K",2011,"w","saufarben"
125379,"51-60","w",9,"91","Zwergpudel",,,,"K",2013,"w","schwarz"
125379,"51-60","w",9,"91","Zwergpudel",,,,"K",2002,"m","schwarz/weiss"
125384,"31-40","w",10,"102","Mischling gross",,,,"I",2004,"w","braun"
125399,"41-50","m",12,"123","Rottweiler",,,,"I",2014,"m","schwarz"
125400,"31-40","w",8,"82","Epagneul Breton",,"Setter",,"I",2008,"w","weiss/rot"
